,유적지명,시도명,시군구명,경도,위도
464,악석암,세종특별자치시,NaN,127.2655934,36.41847218
465,성거암,경상북도,영덕군,129.4369575,36.48430552
466,한문암,강원도,강릉시,128.8119349,37.83994526
467,문수암,경상남도,고성군,128.2115463,34.97855953
468,보성정사,경상남도,양산시,128.9015221,35.3721524
469,자현암,서울특별시,도봉구,127.0217492,37.67673272
470,봉정암,강원도,인제군,128.4479872,38.12839979
471,봉정사극락전,경상북도,안동시,128.6624525,36.65347071
472,락서암,부산광역시,서구,129.0248411,35.11047686
473,동연암포교원,충청북도,충주시,127.9261157,36.98479691
474,성운암,부산광역시,동구,129.0483662,35.13648696
475,다보암,부산광역시,남구,129.0711708,35.13308833
476,도솔암,충청북도,진천군,127.3530478,36.84647321
477,대성암,충청북도,괴산군,127.8324994,36.76438284
478,도성암,경기도,양주시,126.9953579,37.71070836
479,금산사적멸보궁,전라북도,김제시,127.0540609,35.723466
480,송광사화엄전,전라남도,순천시,127.2757451,35.00078023
481,복천암,부산광역시,북구,129.0063649,35.20582348
482,옥천암,부산광역시,남구,129.0699743,35.14565693
483,지장암,서울특별시,동작구,126.9471241,37.499143
484,약사암,울산광역시,중구,129.3035933,35.55809047
485,문장암,경상남도,남해군,127.9839732,34.75415916
486,원일암,경상북도,경주시,129.259364,35.90355052
487,용주암,울산광역시,울주군,129.2797633,35.37840212
488,삼선암,경상북도,울릉군,130.9079664,37.54950916
489,효자암,부산광역시,동래구,129.0653502,35.21634764
490,금산사보제루,전라북도,김제시,127.0530984,35.72283283
491,용화사,경상남도,진주시,128.0538054,35.16973694
492,삼선암,경기도,이천시,127.5686306,37.11888116
493,금수암,부산광역시,서구,129.0086627,35.12110097
494,삼선암,서울특별시,성북구,127.0064133,37.58800358
495,금정암,서울특별시,강북구,127.0121192,37.64146139
496,운장암,충청남도,청양군,126.7705877,36.37593936
497,강선암,충청북도,청주시 청원구,127.5803604,36.74492734
498,홍련암,서울특별시,성북구,126.9994117,37.61482823
499,마곡사흥성루,충청남도,공주시,127.0119909,36.55774361
500,장곡사웅진전,충청남도,청양군,126.8604124,36.41756614
501,광명암,서울특별시,송파구,127.127576,37.49008085
502,용궁미륵암,경기도,성남시 수정구,127.134052,37.43938702
503,영주암,부산광역시,수영구,129.0986216,35.17652529
504,천광암,경기도,안양시 만안구,126.9216435,37.38961499
505,천도암,경기도,오산시,127.0691734,37.14736883
506,성심암,서울특별시,강서구,126.8624531,37.53530946
507,구정암,경상남도,남해군,127.9799982,34.74915618
508,귀암,경상북도,포항시 북구,129.3981496,36.13677334
509,오천결사대탑,충청남도,부여군,126.9159065,36.26948279
510,의왕벚나무자생지,제주특별자치도,제주시,126.6235535,33.42927827
511,죽산리석불입상,경기도,안성시,127.4317368,37.08290522
512,통방아,강원도,삼척시,129.0205752,37.32532908
513,서면느티나무,전라남도,영암군,126.6493986,34.77900327
514,쌍암면이팝나무,전라남도,순천시,127.3755622,35.0215824
515,부산진배롱나무,부산광역시,부산진구,129.0604018,35.17668786
516,와룡면뚝향나무,경상북도,안동시,128.7413496,36.63963597
517,비봉공룡알화석,전라남도,보성군,127.1902831,34.70529643
518,성내리수성송,전라남도,해남군,126.5991914,34.57322238
519,동학농민혁명기념비,광주광역시,남구,126.8600018,35.08907123
520,예송리상록수림,전라남도,완도군,126.5632549,34.14341421
521,물거미서식지,경기도,연천군,127.0602694,38.04386872
522,두위봉주목,강원도,정선군,128.790862,37.2115024
523,오동나무,경상북도,경주시,129.1956482,35.87850573
524,안정면느티나무,경상북도,영주시,128.5644979,36.88484472
525,의암송,전라북도,장수군,127.521164,35.64718184
526,국동굴,전라남도,화순군,127.0332527,35.07531108
527,수직동굴,강원도,삼척시,129.1796197,37.38252128
528,노루굴,제주특별자치도,제주시,126.4417003,33.45241868
529,소정굴,전라남도,화순군,127.0657851,34.88499609
530,금송굴,경기도,동두천시,127.088569,37.9424502
531,사낭굴,제주특별자치도,제주시,126.3369129,33.405062
532,비둘기굴,강원도,영월군,128.6180186,37.20136681
533,학사대,전라남도,광양시,127.6168821,35.06354333
534,안엄둔굴,강원도,영월군,128.2414551,37.35882966
535,군남빌레굴,제주특별자치도,제주시,126.2641637,33.37417131
536,성산굴,제주특별자치도,서귀포시,126.8542776,33.43582349
537,정선이굴,제주특별자치도,제주시,126.508933,33.45988899
538,한오동굴,경기도,고양시 덕양구,126.8973091,37.68030089
539,순천만습지,전라남도,순천시,127.5087187,34.88590981
540,감사공묘역,제주특별자치도,제주시,126.6608362,33.51303394
541,침실습지,전라남도,곡성군,127.313904,35.26879147
542,월령선인장군락지,제주특별자치도,제주시,126.2154451,33.37790663
543,태화강억새군락지,울산광역시,북구,129.3594203,35.54734119
544,왕숙천생태습지,경기도,구리시,127.1499867,37.60071683
545,투막집,경상북도,울릉군,130.8711461,37.51992071
546,두륜산버섯마을,전라남도,해남군,126.6119962,34.50701593
547,정원채고가,경기도,화성시,126.8248094,37.22265154
548,흥학당,충청북도,영동군,127.9266391,36.20589269
549,위봉환가옥,전라남도,장흥군,126.9504697,34.54770727
550,단계리박씨고가,경상남도,산청군,128.0092435,35.3800863
551,김씨종택,경상북도,안동시,128.5468072,36.58040898
552,오봉종택,경상북도,의성군,128.6010992,36.3118061
553,이육사생가,경상북도,안동시,128.7081297,36.56858907
554,칩와당고택,경상북도,안동시,128.8343584,36.75014174
555,밀양향교,경상남도,밀양시,128.7545434,35.50658689
556,김낙윤가옥,강원도,삼척시,129.3200054,37.18523927
557,신전동고가,충청북도,청주시 흥덕구,127.4018836,36.608892
558,윤두서고택,전라남도,해남군,126.5184657,34.4406408
559,민정기가옥,전라남도,해남군,126.5684079,34.5425334
560,번남고택,경상북도,안동시,128.5187168,36.53913598
561,함양향교,경상남도,함양군,127.7227279,35.52320277
562,영암최성호가옥,전라남도,영암군,126.7330567,34.82975841
563,두메산골너와집,강원도,삼척시,129.1332503,37.20189659
564,안당의집,충청남도,공주시,127.0054605,36.45656914
565,전씨고택,전라남도,영암군,126.6522596,34.77667824
566,이천보고가,경기도,가평군,127.3468555,37.79827536
567,이두형가옥,강원도,양양군,128.567866,38.08770102
568,동호리이씨고가,경상남도,거창군,127.9272917,35.79905634
569,해저김건영가옥,경상북도,봉화군,128.7126009,36.89399436
570,우계종택,경상북도,영덕군,129.3682176,36.55160379
571,괴시리영감댁,경상북도,영덕군,129.4159223,36.54277981
572,진잠향교,대전광역시,유성구,127.3151065,36.30385438
573,고희동가옥,서울특별시,종로구,126.9888195,37.58310073
574,양참사댁,전라남도,화순군,126.9117591,34.9843544
575,판사공파종택,경상북도,청송군,129.0224055,36.45845624
576,이승복생가터,강원도,평창군,128.4821247,37.70206408
577,이병철생가,경상남도,의령군,128.3233363,35.3821768
578,홍성조응가옥,충청남도,홍성군,126.7431476,36.49812597
579,한수명오리고가,충청북도,제천시,128.0802112,36.88216296
580,김대자가옥,전라남도,순천시,127.3388758,34.90821114
581,어계생가,경상남도,함안군,128.3208712,35.2336906
582,대산리하회댁,경상북도,성주군,128.3277464,35.92992319
583,해우당고택,경상북도,영주시,128.6211094,36.73267282
584,파평윤씨재실,충청남도,논산시,127.3145181,36.15239469
585,최경환성인고택,경기도,안양시 만안구,126.9053962,37.37022107
586,만해한용운생가,충청남도,홍성군,126.5539755,36.5636725
587,예안이씨상리,경상북도,안동시,128.5812618,36.57683424
588,우탁선생유적지,충청북도,단양군,128.2978446,36.95938754
589,충주김생사지,충청북도,충주시,127.9082363,37.00617603
590,고재선가옥,전라남도,담양군,127.0202169,35.23812356
591,탐진안씨종택,경상남도,의령군,128.3501722,35.45276029
592,조지훈생가,경상북도,영양군,129.1000685,36.71973143
593,금포고택,경상북도,안동시,128.85336,36.50611148
594,유림회관,전라남도,무안군,126.4710641,34.99360644
595,해남향교유림회관,전라남도,해남군,126.6056114,34.56607934
596,유계화가옥,세종특별자치시,NaN,127.3651896,36.53407611
597,자암박준승선생생가,전라북도,임실군,127.2080852,35.54180206
598,장욱진화백생가,세종특별자치시,NaN,127.3237094,36.55988662
599,어재연장군생가,경기도,이천시,127.5603306,37.04529443
600,운현궁,서울특별시,종로구,126.987058,37.57611596
601,최정걸장군묘,경기도,안산시 상록구,126.8597964,37.28839401
602,세성산성,충청남도,천안시 동남구,127.2554219,36.75604861
603,함안포덕산성,경상남도,함안군,128.4899327,35.26650289
604,봉덕토성,대구광역시,남구,128.6037244,35.82178209
605,수정산성,충청북도,음성군,127.7051144,36.93969732
606,강화산성동문,인천광역시,강화군,126.4901319,37.74872012
607,서천남산성,충청남도,서천군,126.6851749,36.06507371
608,마로산성,전라남도,광양시,127.6165772,34.9666627
609,호랑산성,전라남도,여수시,127.7053217,34.79121866
610,교룡산성,전라북도,남원시,127.3608559,35.42847043
611,낭비산성,충청북도,청주시 청원구,127.5830817,36.74862119
612,소량산성,경상남도,하동군,127.7919599,35.01294466
613,고곡산성,경상남도,창녕군,128.4243169,35.44050647
614,가마기산성,충청북도,청주시 청원구,127.5747405,36.73407391
615,대국산성,경상남도,남해군,127.8972137,34.90057883
616,정안산성,경상남도,하동군,127.8092282,35.06931461
617,황화산성,충청남도,논산시,127.0770027,36.18812619
618,백골산성,대전광역시,동구,127.5031429,36.3719469
619,위례산성,충청남도,천안시 동남구,127.2546916,36.87573167
620,달암산성,전라남도,여수시,127.7760599,34.67160352
621,구율포성,경상남도,거제시,128.6868205,34.96927637
622,북한산성,경기도,고양시 덕양구,126.9632924,37.64333434
623,용인할미산성,경기도,용인시 처인구,127.1769168,37.28763944
624,덕주산성,충청북도,제천시,128.0988268,36.86846983
625,보개산성,경기도,포천시,127.1779228,38.12043073
626,한미산성,전라북도,진안군,127.3551509,35.74203112
627,울산왜성,울산광역시,중구,129.3395289,35.55458449
628,보문산성,대전광역시,중구,127.4230474,36.30982453
629,동래온천,부산광역시,동래구,129.0809277,35.22086026
630,3층석탑,전라남도,구례군,127.5876521,35.25452479
631,용암리석등,전라북도,임실군,127.1878982,35.64156666
632,대종,경기도,남양주시,127.1833517,37.74729168
633,복용리석불좌상,경상북도,상주시,128.1620513,36.41691271
634,관봉석조여래좌상,대구광역시,동구,128.7322642,35.97675182
635,석불좌상부광배,경상북도,봉화군,128.7991089,36.98140589
636,석등,전라북도,김제시,127.0530359,35.72328539
637,빙산사지오층석탑,경상북도,의성군,128.7562405,36.23085782
638,청동보살좌상,경상북도,영천시,128.7592134,36.00374618
639,마애불좌상,대구광역시,동구,128.6991602,35.98485652
640,인서사조륜청정탑,전라남도,곡성군,127.3854195,35.13245718
641,석조여래입상,충청북도,제천시,128.1716924,37.00495591
642,현일동삼층석탑,경상북도,영양군,129.1136763,36.65223162
643,보신각종,서울특별시,용산구,126.9824049,37.52305204
644,은진미륵,충청남도,논산시,127.1133849,36.18829466
645,흥인지문,서울특별시,종로구,127.0095992,37.57112987
646,삼척죽서루,강원도,삼척시,129.16053,37.4408906
647,가곡리오층석탑,전라남도,곡성군,127.1434612,35.24925157
648,좌수영대첩비,전라남도,여수시,127.738713,34.74010874
649,사자빈신사지석탑,충청북도,제천시,128.0830451,36.85729856
650,기성동삼층석탑,경상북도,칠곡군,128.5940001,36.00159492
651,불곡석불좌상,경상북도,경주시,129.2306948,35.81884676
652,안기동석북좌상,경상북도,안동시,128.7177849,36.57228548
653,서수형토기,경상북도,경주시,129.227876,35.82944414
654,유금사삼층석탑,경상북도,영덕군,129.3659121,36.64575227
655,법계사삼층석탑,경상남도,산청군,127.7361542,35.32761614
656,철조여래좌상,전라북도,남원시,127.391259,35.4124234
657,석불상군,충청북도,청주시 서원구,127.4820392,36.64170723
658,석조미륵보살입상,충청남도,논산시,127.1127466,36.18827456
659,단정문,서울특별시,종로구,126.9686367,37.5757328
660,증촌리석불입상,경상북도,상주시,128.1715528,36.56839137
661,마애석가여래좌상,서울특별시,종로구,126.9594863,37.62674716
662,석조여래좌상,경상남도,밀양시,128.7566564,35.49172278
663,대웅전,경상북도,청도군,128.9360867,35.6563183
664,석탈해왕릉,경상북도,경주시,129.2322156,35.85215693
665,서울선릉과정릉,서울특별시,강남구,127.0493394,37.50915222
