,체험지명,시도명,시군구명,경도,위도
490,사루비아,서울,종로구,126.9823846,37.5793937
491,갤러리동연,서울,종로구,126.9844813,37.57918496
492,갤러리송아당,서울,종로구,126.9806235,37.57782569
493,갤러리혜우원,서울,종로구,126.9846596,37.58159244
494,갤러리사이,서울,종로구,126.9846529,37.58160325
495,그리다널,서울,종로구,126.9855995,37.58048434
496,빚담,서울,종로구,126.9854769,37.58234938
497,이목화랑,서울,종로구,126.9854401,37.58519651
498,이도 아뜰리에,서울,종로구,126.9853273,37.58315305
499,아트웍스파리서울,서울,종로구,126.98603,37.57915993
500,북촌유리공방,서울,종로구,126.9853361,37.58433425
501,고월헌갤러리,서울,종로구,126.984802,37.58313856
502,가원공방,서울,종로구,126.9852549,37.58262686
503,갤러리 지오타,서울,종로구,126.9844602,37.58263667
504,꽃보담플라워보자기아트,서울,종로구,126.9842911,37.57905159
505,닌가죽공방,서울,종로구,126.9879183,37.57927276
506,갤러리유재,서울,종로구,126.9851807,37.58015993
507,북촌상회,서울,종로구,126.9864285,37.57908069
508,실버스푼 세컨 에디션 은수저,서울,종로구,126.9848073,37.57947512
509,때때로비,서울,종로구,126.9855184,37.57863729
510,인화랑,서울,종로구,126.984608,37.57946248
511,레터아이,서울,종로구,126.9848345,37.57915618
512,아리요디자인북촌,서울,종로구,126.9868914,37.5799493
513,카나비요르크,서울,종로구,126.9867088,37.58185398
514,도요,서울,종로구,126.9867042,37.58185578
515,북촌명인체험공방,서울,종로구,126.9867133,37.58184136
516,모티프랩,서울,종로구,126.9869034,37.58206483
517,골든핸즈프렌즈,서울,종로구,126.9866307,37.581699
518,우현공방,서울,종로구,126.9878458,37.57927185
519,닌,서울,종로구,126.9878458,37.57927185
520,호도스튜디오,서울,종로구,126.9869979,37.57926455
521,스튜디오로,서울,종로구,126.9863694,37.58020512
522,한지야,서울,종로구,126.9866558,37.58057906
523,폴스킨터,서울,종로구,126.9867652,37.58252973
524,민송,서울,종로구,126.9866803,37.58244773
525,람아트바자,서울,종로구,126.9887356,37.57943592
526,스튜디오RLO,서울,종로구,126.9885999,37.5788872
527,이도 아카데미,서울,종로구,126.9853228,37.58316386
528,아피체스튜디오,서울,종로구,126.9962869,37.57582972
529,베일링스튜디오,서울,종로구,126.9978243,37.57361782
530,제하공방,서울,종로구,126.9933122,37.57195621
531,우진공방,서울,종로구,126.9929137,37.57251481
532,명천주물,서울,종로구,126.9923161,37.57186966
533,나오주얼리,서울,종로구,126.9926601,37.57322117
534,운현공방,서울,종로구,126.9930133,37.57251842
535,그로기핀치스튜디오,서울,종로구,126.9962914,37.57586666
536,덕흥대리석,서울,종로구,126.9922165,37.57213274
537,진성공예,서울,종로구,126.9920443,37.5731923
538,연주물,서울,종로구,126.9923976,37.57196697
539,조아골드,서울,종로구,126.9932126,37.57225894
540,정성수리방,서울,종로구,126.9936654,37.57168593
541,삼보공예,서울,종로구,126.9920761,37.5721976
542,선캐드,서울,종로구,126.993353,37.57210037
543,해치공방,서울,종로구,126.9915101,37.57218675
544,세종기업,서울,종로구,126.991252,37.57226602
545,아델라인공방's,서울,종로구,126.991002,37.57064601
546,KDT갤러리,서울,종로구,126.9909126,37.57081719
547,서울컴퓨터조각,서울,종로구,126.993738,37.57013622
548,브라더,서울,종로구,126.9931629,37.57075247
549,매리앤우드,서울,종로구,126.993763,37.56873608
550,도일샌딩,서울,종로구,126.9912207,37.56897919
551,금강표구병풍자수,서울,종로구,126.9952481,37.56916682
552,콜론비 아츠,서울,종로구,126.9952458,37.56927134
553,NaN,서울,중구,126.9964186,37.56688194
554,상업화랑,서울,중구,126.9939421,37.56665839
555,코소,서울,중구,126.9961741,37.56707655
556,엔제이라이팅 을지로전시장,서울,중구,126.9940938,37.56626106
557,대명공예사,서울,중구,126.9959432,37.56781536
558,세운아트,서울,중구,126.9953908,37.56799193
559,서정아트센터 을지로분관,서울,중구,126.9973287,37.56613234
560,꾸마,서울,중구,126.9953365,37.56788021
561,갤러리p1,서울,중구,126.9954497,37.56714139
562,포켓테일즈,서울,중구,126.9954509,37.5671459
563,스페이스 미라주,서울,중구,126.992362,37.56618798
564,승진빠우,서울,중구,126.9960021,37.56705131
565,파이,서울,중구,126.9941481,37.56623133
566,배스랩,서울,중구,126.9946722,37.56607278
567,옥보단갤러리,서울,중구,126.9915787,37.56572662
568,국보공예,서울,중구,126.9939466,37.56663316
569,충남공예,서울,종로구,126.9906773,37.5696612
570,리아트,서울,중구,126.9976909,37.56773612
571,윤금공예,서울,중구,126.9977293,37.56850827
572,보니크라프트,서울,종로구,126.9978629,37.56936872
573,수플랜,서울,종로구,126.9898533,37.56880248
574,오우공방,서울,중구,126.9932901,37.56618623
575,코너H,서울,중구,126.9884716,37.56633092
576,쉬프트 갤러리,서울,중구,126.9895412,37.56643824
577,가배공예,서울,종로구,126.9986688,37.57148427
578,현대매듭,서울,종로구,126.9970614,37.57228433
579,젠와이코,서울,종로구,126.9986914,37.57147346
580,아름공방,서울,종로구,126.9997917,37.57037065
581,백의민족공방,서울,종로구,126.9998913,37.57067699
582,한울보자기,서울,종로구,126.9987141,37.57028415
583,나라공예,서울,종로구,126.9983835,37.5738629
584,안쥬얼리,서울,종로구,126.9982431,37.57372955
585,서울병풍자수,서울,종로구,127.000077,37.5708716
586,국선옻칠,서울,종로구,126.9989224,37.57003547
587,전통손자수,서울,종로구,126.9998042,37.5706923
588,야나뜨개공방,서울,중구,127.0003124,37.56901555
589,서울매듭,서울,종로구,127.00187,37.5709689
590,아름칠보공예,서울,종로구,127.0000589,37.57088953
591,미들스튜디오,서울,종로구,126.9999004,37.57460893
592,신일공예,서울,종로구,126.9989179,37.57004268
593,신라공방,서울,종로구,126.9984378,37.57501257
594,우석공예사,서울,종로구,126.9997646,37.57008053
595,영미사,서울,종로구,127.0024677,37.57051118
596,준멜리공방,서울,종로구,126.9994521,37.57623072
597,리라자수,서울,중구,127.0007561,37.56816501
598,신영사,서울,중구,127.0008286,37.5686948
599,가배공방,서울,종로구,127.0015712,37.57098332
600,사임당매듭,서울,종로구,127.00187,37.5709689
601,태양자수,서울,중구,127.0007471,37.56807851
602,승문자수,서울,종로구,127.0023048,37.57456206
603,미도공예사,서울,종로구,127.0011659,37.56989852
604,싸다구 자수공장,서울,중구,126.9999536,37.56844072
605,새서울수예점,서울,종로구,127.0014761,37.56985527
606,양혜규스튜디오,서울,종로구,126.9996151,37.57613702
607,공예가,서울,종로구,127.0010459,37.5697904
608,애플자수,서울,중구,127.0007244,37.56819384
609,대흥자수,서울,중구,127.000738,37.56818754
610,향기로운집,서울,중구,127.0013923,37.56832268
611,몰드비랩,서울,중구,127.000017,37.56839116
612,덕영아교상사,서울,중구,126.9989926,37.56684415
613,미광조각,서울,중구,126.9987436,37.56776316
614,우진모사,서울,중구,127.0005886,37.56906592
615,구스디자인,서울,중구,126.9997827,37.56882815
616,럭키몰딩,서울,중구,126.9991714,37.56649637
617,캔들웍스 방산점,서울,중구,127.0009735,37.56865515
618,동양컴퓨터자수,서울,중구,127.0024133,37.56935791
619,을지공방,서울,중구,126.9982659,37.567801
620,캔들썸,서울,중구,127.0008059,37.56872363
621,홍실,서울,중구,127.0007516,37.56816861
622,초원자수,서울,중구,127.0007471,37.56816861
623,금강공예사,서울,중구,126.9988862,37.56686397
624,세라믹스테이,서울,종로구,127.0003849,37.57635686
625,도예치유 공간 흙즐김,서울,종로구,127.0017547,37.57818767
626,서명희갤러리,서울,종로구,127.0014627,37.57944906
627,한일자수,서울,종로구,127.0038489,37.57433497
628,보니카,서울,종로구,127.0038488,37.57371868
629,비강매듭,서울,종로구,127.0019153,37.57090042
630,데이봄캔들,서울,종로구,127.0055198,37.57548096
631,니어앤디어,서울,종로구,127.0026443,37.57048234
632,경명매듭,서울,종로구,127.0016662,37.57019765
633,오색공방,서울,종로구,127.0015802,37.56982283
634,한올뜨개방,NaN,NaN,127.0019786,37.56956695
635,패션메이드,서울,종로구,127.007041,37.57258689
636,미러드,서울,종로구,127.0057282,37.57622337
637,코리아한지공예,서울,중구,127.0020828,37.56896508
638,한양섬유,서울,중구,127.0009339,37.5691489
639,손보자기,서울,중구,127.0015847,37.56926782
640,디앤비자수,서울,중구,127.0017522,37.56912005
641,탁틸리티스튜디오,서울,중구,127.0017205,37.56886237
642,상우퀼트,서울,종로구,127.0063572,37.57185532
643,세진컴퓨터자수,서울,종로구,127.0046908,37.56993447
644,이화마크,서울,중구,127.0061442,37.56942985
645,종로자수,서울,종로구,127.0045097,37.57005341
646,예원마크,서울,종로구,127.0049534,37.57025882
647,정원텍스타일,서울,종로구,127.0063572,37.57184811
648,예원상사,서울,중구,127.0056133,37.56898298
649,미아수예,서울,종로구,127.00609,37.57078135
650,고려요업,서울,중구,127.0024133,37.5693507
651,영수예점,서울,종로구,127.0069819,37.5706011
652,뜨개퀸,서울,종로구,127.0073306,37.57070559
653,상록수,서울,중구,127.0068946,37.56865766
654,리본월드,서울,종로구,127.0074075,37.57005957
655,영우사,서울,중구,127.0069931,37.56881532
656,현기획,서울,중구,127.003175,37.56780187
657,목화뜨개실,서울,종로구,127.0087433,37.57044961
658,다린크래프트,서울,종로구,127.0082022,37.57057579
659,더비즈,서울,종로구,127.0081773,37.57014962
660,태양이네,서울,종로구,127.0082882,37.57011267
661,구슬장수,서울,종로구,127.0082723,37.57016133
662,현대십자수,서울,종로구,127.0080822,37.57081727
663,명신상사,서울,종로구,127.0073125,37.57070559
664,우정공예,서울,종로구,127.0088768,37.57039644
665,도원모사,서울,종로구,127.006888,37.57053803
666,선일사,서울,종로구,127.0082135,37.57033793
667,케이티리본,서울,종로구,127.0073622,37.5701758
668,퀼트여행,서울,종로구,127.0082769,37.57028747
669,실앤실,서울,종로구,127.0074166,37.57010012
670,무지개레이스,서울,종로구,127.0074041,37.57018752
671,아실닷컴,서울,종로구,127.0073284,37.57084435
672,초롱수예,서울,종로구,127.0080913,37.57081727
673,바늘구,서울,종로구,127.007317,37.57027672
674,대림수예,서울,종로구,127.0084399,37.57013249
675,고흥수예,서울,종로구,127.0087478,37.57045682
676,새시랑,서울,종로구,127.0073125,37.57070559
677,디웨이,서울,종로구,127.0082452,37.57021539
678,필아트,서울,종로구,127.0087659,37.57040276
679,클릭십자수,서울,종로구,127.0077262,37.57581691
680,동대문표구사,서울,종로구,127.0124065,37.57169987
681,옻나무갤러리,서울,중구,127.0087748,37.56888548
682,성현자수,서울,중구,127.0070338,37.56873333
683,현아트상사,서울,중구,127.0069093,37.5686045
684,아트자수,서울,중구,127.0069048,37.56860089
685,룰루루벌룬앤파티,서울,종로구,127.0054172,37.58041121
686,29x냥초,서울,종로구,127.0059096,37.58067428
687,마로니에갤러리,서울,종로구,127.0047185,37.57820921
688,손놀림공방,서울,종로구,127.0079381,37.5779063
689,수목공방,서울,종로구,127.0080377,37.57752968
690,유브로가죽공방,서울,종로구,127.0054172,37.58041121
691,토시코레더,서울,종로구,127.0055698,37.57736764
692,서울창작예술센터,서울,종로구,127.0059187,37.58067788
693,대학로갤러리,서울,종로구,127.0025767,37.5818601
694,어바웃아트,서울,종로구,127.0035776,37.5829701
695,AG스튜디오,서울,종로구,127.0060905,37.5775298
696,유브로,서울,종로구,127.0054115,37.580404
697,이화도원,서울,종로구,127.0052245,37.5774082
698,예원의 프랑스자수,서울,종로구,127.0046971,37.58035538
699,김명화갤러리,서울,종로구,127.0068785,37.57816225
700,이화예술공방,서울,종로구,127.0050852,37.5772145
701,하루작업실,서울,종로구,127.0050626,37.57720008
702,소고공방,서울,종로구,127.0060546,37.58112477
703,29ing,서울,종로구,127.0059142,37.58067247
704,자연물들이기,서울,종로구,127.0043882,37.58296287
705,12바구니,서울,종로구,127.0074773,37.57722698
706,다물공방,서울,종로구,127.0057511,37.58041119
707,마르티노,서울,종로구,127.0047686,37.58214835
708,교토신,서울,종로구,127.0082413,37.57602501
709,목화뜨개실,서울,종로구,127.0098988,37.5773151
710,안공사 더비즈,서울,종로구,127.0107011,37.57552025
711,꽃잎이스치자 나는꽃이되었다,서울,종로구,127.0004302,37.58258813
712,메이드인러브,서울,종로구,126.9982112,37.58369274
713,일리에공작소,서울,종로구,127.0002706,37.58286204
714,청년공방,서울,종로구,126.9983357,37.58364138
715,동숭갤러리,서울,종로구,127.0008016,37.58412703
716,레더레스트,서울,종로구,126.9973417,37.58438649
717,니트카페,서울,종로구,126.9976768,37.58429639
718,이앙,서울,종로구,127.0019971,37.58423874
719,레이첼의티룸,서울,종로구,126.9976247,37.58400447
720,이노자수,서울,종로구,127.0110079,37.57554185
721,지멜블랑,서울,종로구,127.002056,37.58398646
722,(주)씨앤디기획,NaN,NaN,127.0006114,37.58427119
723,아트노이드178,서울,성북구,127.0070877,37.58715235
724,부뚜막고양이,서울,종로구,127.0016406,37.58675071
725,푸에스토 갤러리,서울,종로구,126.9987545,37.58974742
726,세상위에날다,서울,종로구,126.9991123,37.58952397
727,아름당 공방,서울,종로구,126.9999321,37.58688047
728,08스튜디오,서울,종로구,126.9999887,37.58671108
729,꼭두도예,서울,성북구,127.0038677,37.58850309
730,JnK,서울,성북구,127.0037636,37.58939958
731,창작공간달,서울,성북구,127.003356,37.589587
732,하늘빛아뜰리에,서울,성북구,127.0042119,37.5889779
733,jaeryo,서울,성북구,127.0040036,37.58896349
734,본청,서울,성북구,127.0051744,37.58983741
735,제일사,서울,성북구,127.0044294,37.59030776
736,갤러리반디트라소,서울,성북구,127.0024004,37.59205394
737,여니공방,서울,성북구,127.0041532,37.59075826
738,아트스페이스에이치,서울,성북구,127.002405,37.59202691
739,17717,서울,성북구,127.0043932,37.59113487
